date,PX_MID,fund_net_asset_val,TOT_RETURN_INDEX_GROSS_DVDS
2020-05-27,,,24576.1521
2020-05-28,,,24402.7434
2020-05-29,,,24222.0496
2020-06-01,,,25063.7137
2020-06-02,,,25345.7321
2020-06-03,,,25730.9695
2020-06-04,,,25814.7456
2020-06-05,,,26250.4003
2020-06-08,,,26257.1403
2020-06-09,,,26561.8363
2020-06-10,,,26559.9528
2020-06-11,,,25956.0334
2020-06-12,,,25777.0752
2020-06-15,,,25220.7993
2020-06-16,,,25822.3788
2020-06-17,,,25968.0375
2020-06-18,,,25964.1368
2020-06-19,,,26154.0528
2020-06-22,,,26086.55
2020-06-23,,,26514.6734
2020-06-24,,,26380.7978
2020-06-26,,,26134.2627
2020-06-29,,,25869.5028
2020-06-30,,,26010.5787
2020-07-02,,,26886.9181
2020-07-03,,,27153.3132
2020-07-06,,,28196.9878
2020-07-07,,,27881.6005
2020-07-08,,,28046.3849
2020-07-09,,,28133.3067
2020-07-10,,,27615.1354
2020-07-13,,,27663.1259
2020-07-14,,,27347.307
2020-07-15,,,27351.2678
2020-07-16,,,26802.8917
2020-07-17,,,26930.0651
2020-07-20,,,26896.5973
2020-07-21,,,27516.6533
2020-07-22,,,26896.5436
2020-07-23,,,27116.6497
2020-07-24,,,26518.0612
2020-07-27,,,26408.5019
2020-07-28,,,26590.4388
2020-07-29,,,26708.9178
2020-07-30,,,26523.7071
2020-07-31,,,26400.0115
2020-08-03,,,26252.7231
2020-08-04,,,26777.0663
2020-08-05,,,26944.4161
2020-08-06,,,26759.8387
2020-08-07,,,26331.6053
